timestamp,workload_type,message_rate,payload_size_bytes,batch_size,cpu_usage,memory_usage
2025-04-22T00:58:57.904965,real_time,1000,3512.9,0,0.0,0.0
2025-04-22T00:58:58.564164,real_time,1000,3577.28,0,0.0,0.0
2025-04-22T00:58:59.064018,real_time,1000,3454.52,0,0.0,0.0
2025-04-22T00:58:59.596508,real_time,1000,3527.5,0,0.0,0.0
2025-04-22T00:59:00.143077,real_time,1000,3554.36,0,0.0,0.0
2025-04-22T00:59:00.679273,real_time,1000,3504.9,0,0.0,0.0
2025-04-22T00:59:01.189695,real_time,1000,3466.48,0,0.0,0.0
2025-04-22T00:59:01.719693,real_time,1000,3504.68,0,0.0,0.0
2025-04-22T00:59:02.254074,real_time,1000,3568.96,0,0.0,0.0
2025-04-22T00:59:02.794716,real_time,1000,3560.32,0,0.0,0.0
2025-04-22T00:59:03.626546,real_time,1000,3476.08,0,0.0,0.0
2025-04-22T00:59:04.251143,real_time,1000,3367.9,0,0.0,0.0
2025-04-22T00:59:04.836495,real_time,1000,3454.32,0,0.0,0.0
2025-04-22T00:59:05.324337,real_time,1000,3418.82,0,0.0,0.0
2025-04-22T00:59:05.844863,real_time,1000,3452.76,0,0.0,0.0
2025-04-22T00:59:06.367428,real_time,1000,3506.38,0,0.0,0.0
2025-04-22T00:59:06.900896,real_time,1000,3479.88,0,0.0,0.0
2025-04-22T00:59:07.427584,real_time,1000,3524.78,0,0.0,0.0
2025-04-22T00:59:07.966340,real_time,1000,3450.86,0,0.0,0.0
2025-04-22T00:59:08.481739,real_time,1000,3624.36,0,0.0,0.0
2025-04-22T00:59:09.050229,real_time,1000,3452.76,0,0.0,0.0
2025-04-22T00:59:09.582183,real_time,1000,3448.64,0,0.0,0.0
2025-04-22T00:59:10.102317,real_time,1000,3484.46,0,0.0,0.0
2025-04-22T00:59:10.637311,real_time,1000,3516.84,0,0.0,0.0
2025-04-22T00:59:11.170445,real_time,1000,3455.24,0,0.0,0.0
2025-04-22T00:59:11.716554,real_time,1000,3600.28,0,0.0,0.0
2025-04-22T00:59:12.223107,real_time,1000,3539.8,0,0.0,0.0
2025-04-22T00:59:12.774190,real_time,1000,3443.06,0,0.0,0.0
2025-04-22T00:59:13.283156,real_time,1000,3456.5,0,0.0,0.0
2025-04-22T00:59:13.814997,real_time,1000,3624.4,0,0.0,0.0
2025-04-22T00:59:14.346905,real_time,1000,3518.06,0,0.0,0.0
2025-04-22T00:59:14.876057,real_time,1000,3408.98,0,0.0,0.0
2025-04-22T00:59:15.399936,real_time,1000,3491.3,0,0.0,0.0
2025-04-22T00:59:15.934210,real_time,1000,3505.76,0,0.0,0.0
2025-04-22T00:59:16.480313,real_time,1000,3551.46,0,0.0,0.0
2025-04-22T00:59:16.986002,real_time,1000,3514.52,0,0.0,0.0
2025-04-22T00:59:17.516128,real_time,1000,3500.92,0,0.0,0.0
2025-04-22T00:59:18.072994,real_time,1000,3400.0,0,0.0,0.0
2025-04-22T00:59:18.585017,real_time,1000,3402.22,0,0.0,0.0
2025-04-22T00:59:19.116644,real_time,1000,3367.82,0,0.0,0.0
2025-04-22T00:59:19.650722,real_time,1000,3466.24,0,0.0,0.0
2025-04-22T00:59:20.167464,real_time,1000,3501.18,0,0.0,0.0
2025-04-22T00:59:20.695145,real_time,1000,3549.22,0,0.0,0.0
2025-04-22T00:59:21.213231,real_time,1000,3512.4,0,0.0,0.0
2025-04-22T00:59:21.748793,real_time,1000,3413.2,0,0.0,0.0
2025-04-22T00:59:22.280577,real_time,1000,3539.72,0,0.0,0.0
2025-04-22T00:59:22.819840,real_time,1000,3459.82,0,0.0,0.0
2025-04-22T00:59:23.356795,real_time,1000,3475.56,0,0.0,0.0
2025-04-22T00:59:23.905253,real_time,1000,3513.72,0,0.0,0.0
2025-04-22T00:59:24.428013,real_time,1000,3454.28,0,0.0,0.0
2025-04-22T00:59:24.956473,real_time,1000,3476.16,0,0.0,0.0
2025-04-22T00:59:25.497209,real_time,1000,3471.2,0,0.0,0.0
2025-04-22T00:59:26.020652,real_time,1000,3489.66,0,0.0,0.0
2025-04-22T00:59:26.558535,real_time,1000,3566.74,0,0.0,0.0
2025-04-22T00:59:27.079037,real_time,1000,3457.32,0,0.0,0.0
2025-04-22T00:59:27.614727,real_time,1000,3469.4,0,0.0,0.0
2025-04-22T00:59:28.149504,real_time,1000,3370.54,0,0.0,0.0
2025-04-22T00:59:28.691260,real_time,1000,3551.68,0,0.0,0.0
2025-04-22T00:59:29.219870,real_time,1000,3570.16,0,0.0,0.0
2025-04-22T00:59:29.756685,real_time,1000,3413.18,0,0.0,0.0
2025-04-22T00:59:30.281601,real_time,1000,3475.68,0,0.0,0.0
2025-04-22T00:59:30.813532,real_time,1000,3434.7,0,0.0,0.0
2025-04-22T00:59:31.348311,real_time,1000,3538.6,0,0.0,0.0
2025-04-22T00:59:31.875916,real_time,1000,3521.14,0,0.0,0.0
2025-04-22T00:59:32.402130,real_time,1000,3524.28,0,0.0,0.0
2025-04-22T00:59:32.942487,real_time,1000,3498.92,0,0.0,0.0
2025-04-22T00:59:33.482393,real_time,1000,3391.38,0,0.0,0.0
2025-04-22T00:59:34.014623,real_time,1000,3491.96,0,0.0,0.0
2025-04-22T00:59:34.528896,real_time,1000,3542.08,0,0.0,0.0
2025-04-22T00:59:35.067568,real_time,1000,3413.66,0,0.0,0.0
2025-04-22T00:59:35.582659,real_time,1000,3516.58,0,0.0,0.0
2025-04-22T00:59:36.109370,real_time,1000,3448.4,0,0.0,0.0
2025-04-22T00:59:36.710519,real_time,1000,3470.54,0,0.0,0.0
2025-04-22T00:59:37.244934,real_time,1000,3555.1,0,0.0,0.0
2025-04-22T00:59:37.765299,real_time,1000,3400.36,0,0.0,0.0
2025-04-22T00:59:38.309265,real_time,1000,3527.04,0,0.0,0.0
2025-04-22T00:59:38.842013,real_time,1000,3560.94,0,0.0,0.0
2025-04-22T00:59:39.372382,real_time,1000,3482.64,0,0.0,0.0
2025-04-22T00:59:39.900565,real_time,1000,3571.48,0,0.0,0.0
2025-04-22T00:59:40.441361,real_time,1000,3570.76,0,0.0,0.0
2025-04-22T00:59:40.973708,real_time,1000,3398.18,0,0.0,0.0
2025-04-22T00:59:41.520773,real_time,1000,3432.7,0,0.0,0.0
2025-04-22T00:59:42.060209,real_time,1000,3365.92,0,0.0,0.0
2025-04-22T00:59:42.579005,real_time,1000,3455.74,0,0.0,0.0
2025-04-22T00:59:43.105617,real_time,1000,3402.84,0,0.0,0.0
2025-04-22T00:59:43.640953,real_time,1000,3566.88,0,0.0,0.0
2025-04-22T00:59:44.168792,real_time,1000,3546.54,0,0.0,0.0
2025-04-22T00:59:44.694257,real_time,1000,3477.78,0,0.0,0.0
2025-04-22T00:59:45.212131,real_time,1000,3507.28,0,0.0,0.0
2025-04-22T00:59:45.762448,real_time,1000,3669.24,0,0.0,0.0
2025-04-22T00:59:46.273567,real_time,1000,3510.78,0,0.0,0.0
2025-04-22T00:59:46.797251,real_time,1000,3560.4,0,0.0,0.0
2025-04-22T00:59:47.320994,real_time,1000,3478.2,0,0.0,0.0
2025-04-22T00:59:47.853509,real_time,1000,3484.16,0,0.0,0.0
2025-04-22T00:59:48.374424,real_time,1000,3500.24,0,0.0,0.0
2025-04-22T00:59:48.929245,real_time,1000,3557.86,0,0.0,0.0
2025-04-22T00:59:49.460985,real_time,1000,3585.88,0,0.0,0.0
2025-04-22T00:59:49.993257,real_time,1000,3500.62,0,0.0,0.0
2025-04-22T00:59:50.510912,real_time,1000,3418.48,0,0.0,0.0
2025-04-22T00:59:51.053111,real_time,1000,3473.56,0,0.0,0.0
2025-04-22T00:59:51.573840,real_time,1000,3397.62,0,0.0,0.0
2025-04-22T00:59:52.105374,real_time,1000,3649.34,0,0.0,0.0
2025-04-22T00:59:52.648087,real_time,1000,3597.28,0,0.0,0.0
2025-04-22T00:59:53.160202,real_time,1000,3568.08,0,0.0,0.0
2025-04-22T00:59:53.693836,real_time,1000,3510.06,0,0.0,0.0
2025-04-22T00:59:54.214428,real_time,1000,3477.84,0,0.0,0.0
2025-04-22T00:59:54.734763,real_time,1000,3511.7,0,0.0,0.0
2025-04-22T00:59:55.274186,real_time,1000,3428.72,0,0.0,0.0
2025-04-22T00:59:55.807823,real_time,1000,3608.44,0,0.0,0.0
2025-04-22T00:59:56.332294,real_time,1000,3545.74,0,0.0,0.0
2025-04-22T00:59:56.854465,real_time,1000,3546.08,0,0.0,0.0
2025-04-22T00:59:57.395284,real_time,1000,3406.68,0,0.0,0.0
2025-04-22T00:59:57.931950,real_time,1000,3485.44,0,0.0,0.0
2025-04-22T00:59:58.473275,real_time,1000,3453.22,0,0.0,0.0
2025-04-22T00:59:59.006223,real_time,1000,3563.04,0,0.0,0.0
2025-04-22T00:59:59.531623,real_time,1000,3577.9,0,0.0,0.0
2025-04-22T01:00:00.058062,real_time,1000,3499.68,0,0.0,0.0
2025-04-22T01:00:00.584973,real_time,1000,3693.0,0,0.0,0.0
2025-04-22T01:00:01.107776,real_time,1000,3426.58,0,0.0,0.0
2025-04-22T01:00:01.640027,real_time,1000,3461.18,0,0.0,0.0
2025-04-22T01:00:02.183907,real_time,1000,3504.84,0,0.0,0.0
2025-04-22T01:00:02.708544,real_time,1000,3576.26,0,0.0,0.0
2025-04-22T01:00:03.222197,real_time,1000,3422.5,0,0.0,0.0
2025-04-22T01:00:03.771640,real_time,1000,3616.78,0,0.0,0.0
2025-04-22T01:00:04.261747,real_time,1000,3572.44,0,0.0,0.0
2025-04-22T01:00:04.806150,real_time,1000,3391.02,0,0.0,0.0
2025-04-22T01:00:05.331601,real_time,1000,3449.26,0,0.0,0.0
2025-04-22T01:00:05.867560,real_time,1000,3395.38,0,0.0,0.0
2025-04-22T01:00:06.396293,real_time,1000,3455.28,0,0.0,0.0
2025-04-22T01:00:06.922623,real_time,1000,3450.54,0,0.0,0.0
2025-04-22T01:00:07.445369,real_time,1000,3452.8,0,0.0,0.0
2025-04-22T01:00:07.984017,real_time,1000,3589.78,0,0.0,0.0
2025-04-22T01:00:08.510515,real_time,1000,3512.16,0,0.0,0.0
2025-04-22T01:00:09.021477,real_time,1000,3397.32,0,0.0,0.0
2025-04-22T01:00:09.561710,real_time,1000,3561.38,0,0.0,0.0
2025-04-22T01:00:10.084500,real_time,1000,3521.52,0,0.0,0.0
2025-04-22T01:00:10.608709,real_time,1000,3478.8,0,0.0,0.0
2025-04-22T01:00:11.148783,real_time,1000,3520.14,0,0.0,0.0
2025-04-22T01:00:11.664282,real_time,1000,3600.18,0,0.0,0.0
2025-04-22T01:00:12.211422,real_time,1000,3559.24,0,0.0,0.0
2025-04-22T01:00:12.726910,real_time,1000,3324.64,0,0.0,0.0
2025-04-22T01:00:13.244934,real_time,1000,3453.86,0,0.0,0.0
2025-04-22T01:00:13.778171,real_time,1000,3510.44,0,0.0,0.0
2025-04-22T01:00:14.313825,real_time,1000,3415.88,0,0.0,0.0
2025-04-22T01:00:14.839322,real_time,1000,3374.58,0,0.0,0.0
2025-04-22T01:00:15.379739,real_time,1000,3512.54,0,0.0,0.0
2025-04-22T01:00:15.910472,real_time,1000,3531.22,0,0.0,0.0
2025-04-22T01:00:16.459967,real_time,1000,3467.8,0,0.0,0.0
2025-04-22T01:00:16.982224,real_time,1000,3517.1,0,0.0,0.0
2025-04-22T01:00:17.512597,real_time,1000,3458.34,0,0.0,0.0
2025-04-22T01:00:18.040120,real_time,1000,3507.16,0,0.0,0.0
2025-04-22T01:00:18.582778,real_time,1000,3570.34,0,0.0,0.0
2025-04-22T01:00:19.107564,real_time,1000,3524.62,0,0.0,0.0
2025-04-22T01:00:19.649388,real_time,1000,3429.4,0,0.0,0.0
2025-04-22T01:00:20.174258,real_time,1000,3616.94,0,0.0,0.0
2025-04-22T01:00:20.705326,real_time,1000,3422.34,0,0.0,0.0
2025-04-22T01:00:21.228992,real_time,1000,3664.28,0,0.0,0.0
2025-04-22T01:00:21.769672,real_time,1000,3484.78,0,0.0,0.0
2025-04-22T01:00:22.285639,real_time,1000,3550.04,0,0.0,0.0
2025-04-22T01:00:22.821351,real_time,1000,3416.72,0,0.0,0.0
2025-04-22T01:00:23.350955,real_time,1000,3665.2,0,0.0,0.0
2025-04-22T01:00:23.891019,real_time,1000,3469.64,0,0.0,0.0
2025-04-22T01:00:24.416670,real_time,1000,3432.82,0,0.0,0.0
2025-04-22T01:00:24.964034,real_time,1000,3409.32,0,0.0,0.0
2025-04-22T01:00:25.486223,real_time,1000,3496.22,0,0.0,0.0
2025-04-22T01:00:26.024785,real_time,1000,3479.52,0,0.0,0.0
2025-04-22T01:00:26.545540,real_time,1000,3379.12,0,0.0,0.0
2025-04-22T01:00:27.086379,real_time,1000,3544.26,0,0.0,0.0
2025-04-22T01:00:27.622260,real_time,1000,3670.96,0,0.0,0.0
2025-04-22T01:00:28.149535,real_time,1000,3452.16,0,0.0,0.0
2025-04-22T01:00:28.680601,real_time,1000,3464.0,0,0.0,0.0
2025-04-22T01:00:29.204936,real_time,1000,3489.76,0,0.0,0.0
2025-04-22T01:00:29.723890,real_time,1000,3705.06,0,0.0,0.0
2025-04-22T01:00:30.251300,real_time,1000,3477.54,0,0.0,0.0
2025-04-22T01:00:30.790817,real_time,1000,3465.0,0,0.0,0.0
2025-04-22T01:00:31.327982,real_time,1000,3450.8,0,0.0,0.0
2025-04-22T01:00:31.853421,real_time,1000,3435.26,0,0.0,0.0
2025-04-22T01:00:32.393247,real_time,1000,3562.74,0,0.0,0.0
2025-04-22T01:00:32.921735,real_time,1000,3510.34,0,0.0,0.0
2025-04-22T01:00:33.454403,real_time,1000,3419.66,0,0.0,0.0
2025-04-22T01:00:33.975865,real_time,1000,3454.12,0,0.0,0.0
2025-04-22T01:00:34.520510,real_time,1000,3530.58,0,0.0,0.0
2025-04-22T01:00:35.043657,real_time,1000,3620.56,0,0.0,0.0
2025-04-22T01:00:35.572474,real_time,1000,3459.48,0,0.0,0.0
2025-04-22T01:00:36.114589,real_time,1000,3455.1,0,0.0,0.0
2025-04-22T01:00:36.649397,real_time,1000,3610.94,0,0.0,0.0
2025-04-22T01:00:37.196167,real_time,1000,3642.14,0,0.0,0.0
2025-04-22T01:00:37.705016,real_time,1000,3450.3,0,0.0,0.0
2025-04-22T01:00:38.239792,real_time,1000,3562.9,0,0.0,0.0
2025-04-22T01:00:38.781161,real_time,1000,3441.92,0,0.0,0.0
2025-04-22T01:00:39.326169,real_time,1000,3470.24,0,0.0,0.0
2025-04-22T01:00:39.843786,real_time,1000,3497.16,0,0.0,0.0
2025-04-22T01:00:40.387103,real_time,1000,3533.9,0,0.0,0.0
2025-04-22T01:00:40.914351,real_time,1000,3492.88,0,0.0,0.0
2025-04-22T01:00:41.442251,real_time,1000,3534.24,0,0.0,0.0
2025-04-22T01:00:41.983204,real_time,1000,3686.24,0,0.0,0.0
2025-04-22T01:00:42.505753,real_time,1000,3544.22,0,0.0,0.0
2025-04-22T01:00:43.046446,real_time,1000,3502.88,0,0.0,0.0
2025-04-22T01:00:43.575246,real_time,1000,3514.82,0,0.0,0.0
2025-04-22T01:00:44.122438,real_time,1000,3455.48,0,0.0,0.0
2025-04-22T01:00:44.647165,real_time,1000,3578.36,0,0.0,0.0
2025-04-22T01:00:45.183627,real_time,1000,3475.7,0,0.0,0.0
2025-04-22T01:00:45.715321,real_time,1000,3437.28,0,0.0,0.0
2025-04-22T01:00:46.254492,real_time,1000,3515.94,0,0.0,0.0
2025-04-22T01:00:46.777361,real_time,1000,3455.2,0,0.0,0.0
2025-04-22T01:00:47.325210,real_time,1000,3541.22,0,0.0,0.0
2025-04-22T01:00:47.855153,real_time,1000,3438.56,0,0.0,0.0
2025-04-22T01:00:48.387852,real_time,1000,3552.34,0,0.0,0.0
2025-04-22T01:00:48.923824,real_time,1000,3434.76,0,0.0,0.0
2025-04-22T01:00:49.463549,real_time,1000,3347.66,0,0.0,0.0
2025-04-22T01:00:49.985499,real_time,1000,3581.18,0,0.0,0.0
2025-04-22T01:00:50.532662,real_time,1000,3459.7,0,0.0,0.0
2025-04-22T01:00:51.074395,real_time,1000,3514.5,0,0.0,0.0
2025-04-22T01:00:51.579308,real_time,1000,3485.68,0,0.0,0.0
2025-04-22T01:00:52.117292,real_time,1000,3528.48,0,0.0,0.0
2025-04-22T01:00:52.646624,real_time,1000,3509.74,0,0.0,0.0
2025-04-22T01:00:53.304356,real_time,1000,3565.84,0,0.0,0.0
2025-04-22T01:00:53.796936,real_time,1000,3489.12,0,0.0,0.0
2025-04-22T01:00:54.338222,real_time,1000,3501.74,0,0.0,0.0
2025-04-22T01:00:54.862892,real_time,1000,3468.38,0,0.0,0.0
2025-04-22T01:00:55.396784,real_time,1000,3497.66,0,0.0,0.0
2025-04-22T01:00:55.932639,real_time,1000,3443.38,0,0.0,0.0
2025-04-22T01:00:56.456709,real_time,1000,3476.48,0,0.0,0.0
2025-04-22T01:00:56.985004,real_time,1000,3471.0,0,0.0,0.0
2025-04-22T01:00:57.518945,real_time,1000,3464.2,0,0.0,0.0
2025-04-22T01:00:58.041235,real_time,1000,3483.56,0,0.0,0.0
2025-04-22T01:00:58.585493,real_time,1000,3453.88,0,0.0,0.0
2025-04-22T01:00:59.117664,real_time,1000,3534.68,0,0.0,0.0
2025-04-22T01:00:59.648571,real_time,1000,3492.94,0,0.0,0.0
2025-04-22T01:01:00.178287,real_time,1000,3517.06,0,0.0,0.0
2025-04-22T01:01:00.707424,real_time,1000,3462.76,0,0.0,0.0
2025-04-22T01:01:01.243717,real_time,1000,3471.24,0,0.0,0.0
2025-04-22T01:01:01.810948,real_time,1000,3587.42,0,0.0,0.0
2025-04-22T01:01:02.337661,real_time,1000,3600.44,0,0.0,0.0
2025-04-22T01:01:02.864525,real_time,1000,3489.6,0,0.0,0.0
2025-04-22T01:01:03.406530,real_time,1000,3557.78,0,0.0,0.0
2025-04-22T01:01:03.935880,real_time,1000,3612.08,0,0.0,0.0
2025-04-22T01:01:04.475194,real_time,1000,3449.7,0,0.0,0.0
2025-04-22T01:01:05.008018,real_time,1000,3574.52,0,0.0,0.0
2025-04-22T01:01:05.564023,real_time,1000,3484.16,0,0.0,0.0
2025-04-22T01:01:06.079022,real_time,1000,3492.5,0,0.0,0.0
2025-04-22T01:01:06.615274,real_time,1000,3602.54,0,0.0,0.0
2025-04-22T01:01:07.143563,real_time,1000,3487.82,0,0.0,0.0
2025-04-22T01:01:07.689431,real_time,1000,3485.94,0,0.0,0.0
2025-04-22T01:01:08.216212,real_time,1000,3493.82,0,0.0,0.0
2025-04-22T01:01:08.758331,real_time,1000,3473.72,0,0.0,0.0
2025-04-22T01:01:09.280385,real_time,1000,3528.46,0,0.0,0.0
2025-04-22T01:01:09.817465,real_time,1000,3461.74,0,0.0,0.0
2025-04-22T01:01:10.347995,real_time,1000,3519.92,0,0.0,0.0
2025-04-22T01:01:10.886453,real_time,1000,3483.1,0,0.0,0.0
2025-04-22T01:01:11.413293,real_time,1000,3535.0,0,0.0,0.0
2025-04-22T01:01:11.942557,real_time,1000,3473.12,0,0.0,0.0
2025-04-22T01:01:12.479145,real_time,1000,3531.06,0,0.0,0.0
2025-04-22T01:01:13.009498,real_time,1000,3491.04,0,0.0,0.0
2025-04-22T01:01:13.539374,real_time,1000,3522.84,0,0.0,0.0
2025-04-22T01:01:14.068334,real_time,1000,3462.32,0,0.0,0.0
2025-04-22T01:01:14.594886,real_time,1000,3484.62,0,0.0,0.0
2025-04-22T01:01:15.140579,real_time,1000,3486.24,0,0.0,0.0
2025-04-22T01:01:15.674337,real_time,1000,3533.48,0,0.0,0.0
2025-04-22T01:01:16.203712,real_time,1000,3466.78,0,0.0,0.0
2025-04-22T01:01:16.729417,real_time,1000,3505.58,0,0.0,0.0
2025-04-22T01:01:17.259866,real_time,1000,3521.82,0,0.0,0.0
2025-04-22T01:01:17.788310,real_time,1000,3497.22,0,0.0,0.0
2025-04-22T01:01:18.332113,real_time,1000,3403.6,0,0.0,0.0
2025-04-22T01:01:18.871375,real_time,1000,3379.3,0,0.0,0.0
2025-04-22T01:01:19.390339,real_time,1000,3608.98,0,0.0,0.0
2025-04-22T01:01:19.920993,real_time,1000,3438.76,0,0.0,0.0
2025-04-22T01:01:20.453649,real_time,1000,3610.6,0,0.0,0.0
2025-04-22T01:01:20.980364,real_time,1000,3540.74,0,0.0,0.0
2025-04-22T01:01:21.514017,real_time,1000,3449.18,0,0.0,0.0
2025-04-22T01:01:22.053484,real_time,1000,3490.46,0,0.0,0.0
2025-04-22T01:01:22.597417,real_time,1000,3551.48,0,0.0,0.0
2025-04-22T01:01:23.114639,real_time,1000,3453.92,0,0.0,0.0
2025-04-22T01:01:23.646990,real_time,1000,3511.46,0,0.0,0.0
2025-04-22T01:01:24.178187,real_time,1000,3409.1,0,0.0,0.0
2025-04-22T01:01:24.725212,real_time,1000,3504.7,0,0.0,0.0
2025-04-22T01:01:25.257772,real_time,1000,3537.92,0,0.0,0.0
2025-04-22T01:01:25.786811,real_time,1000,3482.14,0,0.0,0.0
2025-04-22T01:01:26.322669,real_time,1000,3517.1,0,0.0,0.0
2025-04-22T01:01:26.850671,real_time,1000,3630.0,0,0.0,0.0
2025-04-22T01:01:27.409221,real_time,1000,3430.34,0,0.0,0.0
2025-04-22T01:01:27.941385,real_time,1000,3540.2,0,0.0,0.0
2025-04-22T01:01:28.478118,real_time,1000,3579.9,0,0.0,0.0
2025-04-22T01:01:29.010779,real_time,1000,3517.14,0,0.0,0.0
